Table 5 - Regional level employment by 2 & 3 digit SIC 2007 (Public/Private Split),,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,London,,,,,,,,,Reference year 2010 Thousands ,,,,,,,,,,,,,,,
2 SIC,3 SIC,Full time employees,,,Part time employees,,,Total employees,,,Total employment,,,,,,,,,,,,,,,
,,Public,Private,All,Public,Private,All,Public,Private,All,Public,Private,All,,,,,,,,,,,,,
55,,*,*,33.5,*,*,10.4,*,*,43.9,*,*,44.6,,,,,,,,,,,,,
,551,-,32.1,32.1,-,9.5,9.5,-,41.6,41.6,-,42.2,42.2,,,,,,,,,,,,,
,552,-,0.7,0.7,-,0.3,0.3,-,1.0,1.0,-,1.0,1.0,,,,,,,,,,,,,
,553,*,*,-,*,*,-,*,*,0.1,*,*,0.1,,,,,,,,,,,,,
,559,-,0.7,0.7,-,0.5,0.5,-,1.3,1.3,-,1.3,1.3,,,,,,,,,,,,,
56,,*,*,132.7,*,*,118.4,*,*,251.1,*,*,260.8,,,,,,,,,,,,,
,561,-,79.1,79.1,-,67.5,67.5,-,146.6,146.6,-,154.5,154.5,,,,,,,,,,,,,
,562,*,*,25.0,*,*,25.8,*,*,50.8,*,*,51.2,,,,,,,,,,,,,
,563,-,28.6,28.6,-,25.1,25.1,-,53.7,53.7,-,55.1,55.1,,,,,,,,,,,,,
58,,1.4,46.3,47.6,-,5.8,5.8,1.4,52.0,53.4,1.4,52.5,53.8,,,,,,,,,,,,,
,581,1.4,43.8,45.1,-,5.6,5.6,1.4,49.4,50.8,1.4,49.8,51.2,,,,,,,,,,,,,
,582,-,2.5,2.5,-,0.2,0.2,-,2.6,2.6,-,2.7,2.7,,,,,,,,,,,,,
59,,6.8,29.7,36.5,0.9,3.0,3.9,7.7,32.7,40.4,7.7,41.1,48.8,,,,,,,,,,,,,
,591,6.8,27.0,33.8,0.9,2.9,3.8,7.7,29.9,37.5,7.7,37.5,45.3,,,,,,,,,,,,,
,592,-,2.8,2.8,-,0.1,0.1,-,2.9,2.9,-,3.5,3.5,,,,,,,,,,,,,
60,,*,*,16.9,*,*,1.7,*,*,18.6,*,*,19.1,,,,,,,,,,,,,
,601,*,*,3.1,*,*,0.7,*,*,3.8,*,*,3.9,,,,,,,,,,,,,
,602,9.1,4.7,13.8,0.5,0.4,0.9,9.7,5.1,14.8,9.8,5.3,15.1,,,,,,,,,,,,,
61,,-,35.2,35.2,-,2.7,2.7,-,38.0,38.0,-,38.6,38.6,,,,,,,,,,,,,
,611,-,0.7,0.7,-,0.1,0.1,-,0.9,0.9,-,0.9,0.9,,,,,,,,,,,,,
,612,-,1.0,1.0,-,0.2,0.2,-,1.2,1.2,-,1.2,1.2,,,,,,,,,,,,,
,613,-,0.6,0.6,-,0.1,0.1,-,0.6,0.6,-,0.6,0.6,,,,,,,,,,,,,
,619,-,32.9,32.9,-,2.4,2.4,-,35.3,35.3,-,35.8,35.8,,,,,,,,,,,,,
