Table 5 - Regional level employment by 2 & 3 digit SIC 2007 (Public/Private Split),,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Northern Ireland,,,,,,,,,Reference year 2010 Thousands ,,,
2 SIC,3 SIC,Full time employees,,,Part time employees,,,Total employees,,,Total employment,,,
,,Public,Private,All,Public,Private,All,Public,Private,All,Public,Private,All,
,853,16.2,0.1,16.3,10.2,0.1,10.3,26.4,0.2,26.6,26.4,0.2,26.6,
,854,3.0,*,8.9,2.8,*,5.0,5.8,*,13.9,5.8,*,13.9,
,855,0.5,1.8,2.3,0.5,0.6,1.0,1.0,2.3,3.4,1.0,2.4,3.4,
,856,-,*,*,-,*,*,-,*,*,-,*,*,
86,,32.8,9.1,41.9,21.2,11.7,32.8,54.0,20.8,74.8,54.0,22.0,76.0,
,861,26.2,6.9,33.1,16.3,6.6,22.9,42.5,13.5,56.0,42.5,13.5,56.0,
,862,-,2.1,2.1,-,4.8,4.8,-,6.9,6.9,-,8.1,8.1,
,869,6.6,0.2,6.8,4.8,0.3,5.1,11.4,0.4,11.8,11.4,0.4,11.9,
87,,2.0,7.9,9.9,2.1,3.4,5.6,4.1,11.4,15.5,4.1,11.5,15.5,
,871,-,0.1,0.1,-,0.1,0.1,-,0.3,0.3,-,0.3,0.3,
,872,0.1,0.9,1.0,0.2,0.4,0.6,0.3,1.3,1.5,0.3,1.3,1.5,
,873,1.1,6.1,7.3,1.4,2.5,3.9,2.5,8.7,11.2,2.5,8.7,11.2,
,879,0.7,0.8,1.5,0.5,0.4,1.0,1.3,1.2,2.5,1.3,1.2,2.5,
88,,4.9,8.1,13.0,6.9,8.5,15.4,11.9,16.5,28.4,11.9,17.0,28.9,
,881,1.3,2.5,3.8,3.4,2.2,5.6,4.7,4.7,9.4,4.7,4.7,9.4,
,889,3.6,5.6,9.2,3.5,6.3,9.8,7.1,11.9,19.0,7.1,12.3,19.4,
90,,0.1,0.1,0.2,0.2,0.1,0.3,0.3,0.3,0.6,0.3,0.3,0.6,
,900,0.1,0.1,0.2,0.2,0.1,0.3,0.3,0.3,0.6,0.3,0.3,0.6,
91,,1.0,0.3,1.3,0.9,0.3,1.2,2.0,0.6,2.5,2.0,0.6,2.5,
,910,1.0,0.3,1.3,0.9,0.3,1.2,2.0,0.6,2.5,2.0,0.6,2.5,
92,,-,1.3,1.3,-,0.7,0.7,-,2.0,2.0,-,2.0,2.0,
